Spółka,Rok,Przychody ze sprzedaży,Zysk netto,Zysk operacyjny (EBIT),EBITDA,Aktywa trwałe,Aktywa obrotowe,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Pasywa razem,Przepływy pieniężne z działalności operacyjnej,Przepływy pieniężne z działalności inwestycyjnej,Przepływy pieniężne razem,Lata raportu
TESGAS,2011,178900.0,14117.0,16529.0,19642.0,79931.0,103968.0,183899.0,117842.0,18518.0,44325.0,183899.0,-8083.0,-7960.0,-20348.0,13
TESGAS,2012,91603.0,-43732.0,-17681.0,-14547.0,52879.0,69737.0,122616.0,76050.0,16085.0,29215.0,122616.0,8844.0,-2600.0,2887.0,12
TESGAS,2013,60711.0,3386.0,1279.0,3682.0,51372.0,70049.0,121421.0,79518.0,14259.0,26459.0,121421.0,4096.0,2161.0,2594.0,11
TESGAS,2014,87513.0,1463.0,1885.0,4902.0,51733.0,61553.0,113286.0,78674.0,12907.0,21298.0,113286.0,3144.0,-2256.0,-5123.0,10
TESGAS,2015,84659.0,3743.0,3613.0,6816.0,48031.0,65923.0,113954.0,81117.0,7339.0,24927.0,113954.0,12822.0,-1305.0,6877.0,9
TESGAS,2016,60375.0,-5742.0,-5532.0,-2702.0,52912.0,48090.0,101002.0,74247.0,9079.0,17112.0,101002.0,-11931.0,-4413.0,-21295.0,8
TESGAS,2017,57542.0,-6597.0,-6495.0,-3584.0,51896.0,45553.0,97449.0,67549.0,6508.0,22726.0,97449.0,749.0,-3485.0,-5311.0,7
TESGAS,2018,77630.0,2449.0,3300.0,6628.0,54508.0,43664.0,98172.0,69510.0,6221.0,21535.0,98172.0,-505.0,-2715.0,-6224.0,6
TESGAS,2019,127031.0,3625.0,4821.0,8680.0,57226.0,52845.0,110071.0,73128.0,8816.0,27213.0,110071.0,1533.0,-2171.0,-498.0,5
TESGAS,2020,102378.0,6646.0,7252.0,11200.0,56845.0,63991.0,120836.0,79767.0,10421.0,29727.0,120836.0,5568.0,-1929.0,496.0,4
TESGAS,2021,113593.0,6474.0,7201.0,11478.0,56925.0,75576.0,132501.0,86330.0,8033.0,37306.0,132501.0,-1796.0,-2214.0,4449.0,3
TESGAS,2022,128836.0,2768.0,4104.0,8707.0,60762.0,79208.0,139970.0,85668.0,13786.0,39659.0,139970.0,12954.0,-1107.0,-5125.0,2
TESGAS,2023,140404.0,4320.0,6762.0,11438.0,55459.0,70073.0,125532.0,87617.0,11080.0,25879.0,125532.0,31746.0,-2383.0,26975.0,1
TESGAS,2024,80065.0,-291.0,-195.0,4429.0,63724.0,60496.0,124220.0,87415.0,10713.0,25225.0,124220.0,7795.0,-7639.0,-4694.0,0
THG,2017,16167.0,1603.0,2033.0,2307.0,1838.0,5270.0,7108.0,4360.0,360.0,2388.0,7108.0,1139.0,-962.0,615.0,7
THG,2018,23777.0,2682.0,3550.0,3964.0,5253.0,8493.0,13746.0,9928.0,576.0,3242.0,13746.0,939.0,-1492.0,-368.0,6
THG,2019,37559.0,2753.0,3871.0,4559.0,10077.0,12860.0,22937.0,13383.0,1970.0,7584.0,22937.0,2347.0,-4879.0,-140.0,5
THG,2020,46027.0,5978.0,7643.0,8760.0,12269.0,19617.0,31886.0,21098.0,1752.0,8772.0,31886.0,8622.0,-3599.0,5976.0,4
THG,2021,60619.0,4277.0,5090.0,6722.0,21037.0,31439.0,52476.0,39313.0,1062.0,11770.0,52476.0,4565.0,-5513.0,9621.0,3
THG,2022,67947.0,-11126.0,1048.0,3654.0,18917.0,28644.0,47561.0,33260.0,740.0,12011.0,47561.0,-2556.0,-7195.0,-7289.0,2
THG,2023,55642.0,-11272.0,-10485.0,-8765.0,20366.0,13920.0,34286.0,21642.0,229.0,12289.0,34286.0,-9390.0,-1726.0,-6850.0,1
THG,2024,49604.0,-3845.0,-1882.0,-817.0,16964.0,13275.0,30239.0,19198.0,2734.0,8514.0,30239.0,2088.0,128.0,1546.0,0
TORPOL,2011,418783.0,31058.0,25955.0,33336.0,99244.0,253919.0,353163.0,113349.0,39257.0,200557.0,353163.0,-7844.0,-11724.0,-21502.0,13
TORPOL,2012,380368.0,5594.0,9436.0,20169.0,102254.0,247089.0,349343.0,118492.0,36570.0,194281.0,349343.0,171.0,-4412.0,26294.0,12
TORPOL,2013,415717.0,4790.0,10730.0,21369.0,105727.0,389494.0,495221.0,123008.0,32261.0,339952.0,495221.0,64163.0,-956.0,68932.0,11
TORPOL,2014,775399.0,25009.0,32647.0,43161.0,115987.0,706733.0,822720.0,203312.0,34337.0,585071.0,822720.0,117537.0,-2760.0,137552.0,10
TORPOL,2015,1238241.0,31954.0,43257.0,55804.0,155576.0,520342.0,675918.0,223562.0,90989.0,362039.0,675918.0,160434.0,-12387.0,149164.0,9
TORPOL,2016,770152.0,10091.0,17831.0,32379.0,167728.0,513129.0,680857.0,218924.0,93875.0,368970.0,680857.0,-184659.0,-1862.0,-188260.0,8
TORPOL,2017,752161.0,-26784.0,-13308.0,1613.0,154825.0,635620.0,790445.0,182457.0,62851.0,546119.0,790445.0,68923.0,-14657.0,-20729.0,7
TORPOL,2018,1525657.0,19157.0,51668.0,69080.0,142858.0,700485.0,843343.0,201810.0,68352.0,574159.0,843343.0,-166497.0,-8993.0,-152434.0,6
TORPOL,2019,1604420.0,29146.0,42895.0,65186.0,206969.0,1076729.0,1283698.0,223815.0,117059.0,943780.0,1283698.0,178775.0,-19906.0,166913.0,5
TORPOL,2020,1392203.0,48587.0,63629.0,86429.0,228219.0,815497.0,1043716.0,251585.0,103070.0,689979.0,1043716.0,289322.0,-8372.0,204055.0,4
TORPOL,2021,1121424.0,77102.0,105143.0,127343.0,256010.0,702947.0,958957.0,293054.0,112101.0,554697.0,958957.0,134434.0,-8225.0,26971.0,3
TORPOL,2022,1084818.0,183852.0,220590.0,244841.0,220548.0,757938.0,978486.0,408398.0,119425.0,451543.0,978486.0,171863.0,-2549.0,60960.0,2
TORPOL,2023,1092204.0,102019.0,113915.0,138664.0,228982.0,906003.0,1134985.0,509931.0,102021.0,523812.0,1134985.0,46964.0,-1140.0,19853.0,1
TORPOL,2024,1458172.0,68026.0,74545.0,100384.0,232676.0,973330.0,1206006.0,529430.0,111300.0,565934.0,1206006.0,-212479.0,-14865.0,-275605.0,0
TOYA,2008,188037.0,15506.0,29664.0,31712.0,56393.0,147834.0,204227.0,66897.0,43398.0,93932.0,204227.0,-9609.0,-15785.0,-12963.0,16
TOYA,2009,167168.0,8980.0,18854.0,21577.0,52079.0,121520.0,173599.0,68628.0,44915.0,60056.0,173599.0,-3626.0,4771.0,-9810.0,15
TOYA,2010,189136.0,17682.0,28642.0,31155.0,18918.0,193752.0,212670.0,80908.0,11638.0,120124.0,212670.0,-1411.0,-4366.0,-16113.0,14
TOYA,2011,210308.0,25627.0,35207.0,37606.0,19737.0,140506.0,160243.0,85609.0,261.0,74373.0,160243.0,7142.0,-2844.0,1440.0,13
TOYA,2012,201247.0,17643.0,26034.0,27745.0,24141.0,128954.0,153095.0,104601.0,139.0,48355.0,153095.0,24851.0,-2318.0,620.0,12
TOYA,2013,242710.0,25666.0,32991.0,35224.0,25401.0,138386.0,163787.0,119057.0,164.0,42592.0,163787.0,36506.0,209.0,817.0,11
TOYA,2014,262179.0,26649.0,34139.0,36618.0,23288.0,185050.0,208338.0,136536.0,907.0,70895.0,208338.0,-5549.0,-2878.0,2735.0,10
TOYA,2015,282642.0,25395.0,32615.0,35616.0,26404.0,170024.0,196428.0,163085.0,740.0,32603.0,196428.0,27561.0,-5522.0,-4806.0,9
TOYA,2016,310158.0,32855.0,41246.0,44731.0,26663.0,209600.0,236263.0,168136.0,554.0,67573.0,236263.0,11491.0,-2820.0,3916.0,8
TOYA,2017,347541.0,40306.0,50804.0,54453.0,27729.0,236253.0,263982.0,175330.0,1419.0,87233.0,263982.0,38232.0,-3496.0,2170.0,7
TOYA,2018,380739.0,43767.0,55429.0,59880.0,30513.0,315600.0,346113.0,184699.0,2823.0,158591.0,346113.0,-6704.0,-3718.0,5983.0,6
TOYA,2019,440018.0,44825.0,58228.0,65204.0,50912.0,325702.0,376614.0,228429.0,18553.0,129632.0,376614.0,42204.0,-6844.0,2568.0,5
TOYA,2020,542112.0,64939.0,82145.0,93583.0,68534.0,326408.0,394942.0,237733.0,27773.0,129436.0,394942.0,116887.0,-9287.0,12871.0,4
TOYA,2021,686737.0,77395.0,98881.0,113218.0,85540.0,516820.0,602360.0,300678.0,29513.0,272169.0,602360.0,-1547.0,-28843.0,2519.0,3
TOYA,2022,762590.0,70220.0,97644.0,112785.0,104590.0,486208.0,590798.0,370694.0,35530.0,184574.0,590798.0,55508.0,-20722.0,1042.0,2
TOYA,2023,732396.0,68318.0,88765.0,105120.0,107946.0,445482.0,553428.0,419951.0,26594.0,106883.0,553428.0,140345.0,-10520.0,34744.0,1
TOYA,2024,821008.0,68418.0,87403.0,106835.0,113255.0,673900.0,787155.0,489891.0,20822.0,276442.0,787155.0,-40084.0,-14165.0,-31534.0,0
TRAKCJA,2006,363164.0,11202.0,12063.0,16771.0,46948.0,330327.0,377275.0,120314.0,8429.0,245305.0,377275.0,74392.0,-7018.0,69955.0,18
TRAKCJA,2007,646789.0,29407.0,29564.0,35617.0,133229.0,363218.0,496447.0,145455.0,63570.0,283028.0,496447.0,44023.0,-88999.0,2897.0,17
TRAKCJA,2008,794711.0,55746.0,52924.0,60822.0,139314.0,614871.0,754185.0,311607.0,59180.0,377987.0,754185.0,141628.0,-51294.0,171966.0,16
TRAKCJA,2009,711624.0,70807.0,76652.0,86773.0,212973.0,389171.0,602144.0,369415.0,61037.0,164209.0,602144.0,-38891.0,-86073.0,-127475.0,15
TRAKCJA,2010,491163.0,32604.0,44109.0,54792.0,214589.0,539776.0,754365.0,404051.0,52004.0,298169.0,754365.0,51653.0,-25543.0,20730.0,14
TRAKCJA,2011,2143586.0,62969.0,129434.0,164336.0,855782.0,1069726.0,1925508.0,530339.0,355950.0,1020619.0,1925508.0,35475.0,-58628.0,16211.0,13
TRAKCJA,2012,1345757.0,-14896.0,-22083.0,5094.0,700255.0,627247.0,1327502.0,492519.0,154377.0,678814.0,1327502.0,80369.0,-65634.0,-101369.0,12
TRAKCJA,2013,1674984.0,37916.0,50498.0,73616.0,721154.0,904260.0,1625414.0,621112.0,111861.0,890181.0,1625414.0,-23872.0,-10332.0,-39368.0,11
TRAKCJA,2014,1601674.0,50391.0,85844.0,109518.0,719867.0,725949.0,1445816.0,671910.0,151338.0,619975.0,1445816.0,99081.0,-11108.0,-23770.0,10
TRAKCJA,2015,1329180.0,51758.0,76726.0,98992.0,704278.0,623143.0,1327421.0,722341.0,141974.0,459156.0,1327421.0,319776.0,-7474.0,193679.0,9
TRAKCJA,2016,1381173.0,56332.0,73792.0,97210.0,721725.0,675008.0,1396733.0,771137.0,153550.0,467216.0,1396733.0,-39418.0,-30967.0,-104957.0,8
TRAKCJA,2017,1374291.0,32043.0,38118.0,67069.0,731454.0,710826.0,1442280.0,754941.0,116953.0,563293.0,1442280.0,56881.0,-38395.0,-34188.0,7
TRAKCJA,2018,1560648.0,-110172.0,-117092.0,-85685.0,720882.0,822054.0,1542936.0,645539.0,93112.0,795444.0,1542936.0,-34715.0,-31699.0,7121.0,6
TRAKCJA,2019,1440774.0,-285048.0,-288390.0,-250314.0,596366.0,887954.0,1484320.0,420243.0,232816.0,826020.0,1484320.0,-190108.0,4601.0,-9214.0,5
TRAKCJA,2020,1338982.0,-109986.0,-90163.0,-52435.0,581319.0,896437.0,1477756.0,331594.0,340847.0,799793.0,1477756.0,37174.0,2272.0,28445.0,4
TRAKCJA,2021,1424841.0,-11583.0,22154.0,59283.0,560778.0,817784.0,1378562.0,315490.0,356358.0,702104.0,1378562.0,-42879.0,40351.0,-8960.0,3
TRAKCJA,2022,1501957.0,-311078.0,-289110.0,-250442.0,497068.0,895351.0,1392419.0,210225.0,110938.0,1071412.0,1392419.0,-125662.0,24345.0,-29131.0,2
TRAKCJA,2023,2065681.0,56262.0,95663.0,130892.0,474688.0,1013963.0,1488651.0,242945.0,85925.0,1154535.0,1488651.0,463098.0,4420.0,281218.0,1
TRAKCJA,2024,2103466.0,35506.0,62093.0,97582.0,459284.0,1203480.0,1662764.0,375241.0,196580.0,1085779.0,1662764.0,-53056.0,-8462.0,-35946.0,0
TRANS-POLONIA,2008,13811.0,199.0,995.0,1664.0,7379.0,2876.0,10255.0,1843.0,4357.0,3919.0,10255.0,1617.0,-402.0,-43.0,16
TRANS-POLONIA,2009,12899.0,500.0,754.0,1567.0,7383.0,2812.0,10195.0,2343.0,3646.0,3970.0,10195.0,1225.0,-179.0,-15.0,15
TRANS-POLONIA,2010,22660.0,1146.0,1353.0,2198.0,7132.0,7789.0,14921.0,6918.0,2609.0,5016.0,14921.0,726.0,-549.0,2635.0,14
TRANS-POLONIA,2011,46931.0,4283.0,5945.0,7042.0,13401.0,13581.0,26982.0,10601.0,6328.0,10053.0,26982.0,6738.0,-729.0,2306.0,13
TRANS-POLONIA,2012,49509.0,2083.0,2267.0,4442.0,20179.0,16209.0,36388.0,17004.0,8060.0,11324.0,36388.0,2619.0,-2786.0,-457.0,12
TRANS-POLONIA,2013,54237.0,3808.0,4822.0,7523.0,28606.0,22793.0,51399.0,20758.0,12657.0,17984.0,51399.0,5777.0,239.0,-322.0,11
TRANS-POLONIA,2014,65286.0,2616.0,4359.0,8490.0,38909.0,20259.0,59168.0,23374.0,17037.0,18757.0,59168.0,8507.0,130.0,-675.0,10
TRANS-POLONIA,2015,62625.0,457.0,1066.0,5529.0,33964.0,24849.0,58813.0,24509.0,12113.0,22191.0,58813.0,6547.0,2784.0,426.0,9
TRANS-POLONIA,2016,176613.0,8217.0,15282.0,24625.0,122494.0,65788.0,188282.0,55189.0,77687.0,55406.0,188282.0,12385.0,-61581.0,16693.0,8
TRANS-POLONIA,2017,225564.0,10462.0,16318.0,26202.0,132273.0,112160.0,244433.0,111171.0,78522.0,54740.0,244433.0,12730.0,-44451.0,-41908.0,7
TRANS-POLONIA,2018,240120.0,5856.0,15430.0,27004.0,139860.0,107338.0,247198.0,112278.0,83288.0,51632.0,247198.0,15443.0,42968.0,34873.0,6
TRANS-POLONIA,2019,261612.0,12022.0,19802.0,45852.0,170153.0,121034.0,291187.0,121546.0,101325.0,68316.0,291187.0,42272.0,9882.0,9178.0,5
TRANS-POLONIA,2020,236548.0,14301.0,20703.0,47669.0,53449.0,225137.0,278586.0,133160.0,45388.0,100038.0,278586.0,38398.0,11632.0,2780.0,4
TRANS-POLONIA,2021,120272.0,27394.0,1554.0,15717.0,101113.0,113897.0,215010.0,140464.0,37680.0,36866.0,215010.0,12451.0,35233.0,9117.0,3
TRANS-POLONIA,2022,195610.0,6527.0,7153.0,22452.0,124228.0,113183.0,237411.0,144765.0,47464.0,45182.0,237411.0,16131.0,-13083.0,-17024.0,2
TRANS-POLONIA,2023,205519.0,6207.0,4031.0,21211.0,143981.0,101409.0,245390.0,140666.0,55583.0,49141.0,245390.0,19571.0,629.0,-14152.0,1
TRANS-POLONIA,2024,221204.0,2547.0,2906.0,21670.0,151699.0,89944.0,241643.0,140923.0,54228.0,45731.0,241643.0,23842.0,9208.0,5234.0,0
TXT,2010,,,,0.0,432.0,761.0,1193.0,600.0,0.0,593.0,1193.0,,,0.0,14
TXT,2011,5480.0,2396.0,3147.0,3266.0,487.0,3021.0,3508.0,2820.0,1.0,687.0,3508.0,2342.0,-300.0,1611.0,13
TXT,2012,11186.0,5661.0,7088.0,7301.0,1180.0,7084.0,8264.0,7015.0,5.0,1244.0,8264.0,6162.0,-5025.0,-321.0,12
TXT,2013,18941.0,9700.0,12063.0,12614.0,3101.0,9811.0,12912.0,10711.0,6.0,2195.0,12912.0,11140.0,1732.0,6872.0,11
TXT,2014,33044.0,18557.0,23194.0,24030.0,3931.0,17357.0,21288.0,19739.0,4.0,1545.0,21288.0,17840.0,-1577.0,6736.0,10
TXT,2015,53033.0,28073.0,34949.0,36159.0,5552.0,26524.0,32076.0,29526.0,1.0,2549.0,32076.0,28480.0,-2145.0,8052.0,9
TXT,2016,76254.0,42917.0,53349.0,55042.0,8062.0,39471.0,47533.0,44649.0,0.0,2884.0,47533.0,43205.0,-3859.0,11536.0,8
TXT,2017,89426.0,48305.0,61362.0,63240.0,11439.0,37205.0,48644.0,45234.0,0.0,3410.0,48644.0,48178.0,-5156.0,-4616.0,7
TXT,2018,109299.0,57246.0,70776.0,74526.0,18569.0,42952.0,61521.0,54345.0,10.0,7166.0,61521.0,61189.0,-10546.0,2490.0,6
TXT,2019,130867.0,76119.0,81922.0,88412.0,33071.0,54557.0,87628.0,78681.0,2339.0,6608.0,87628.0,75817.0,-17468.0,6057.0,5
TXT,2020,179010.0,100160.0,107113.0,116895.0,37168.0,85150.0,122318.0,107370.0,1536.0,13412.0,122318.0,106494.0,-13788.0,20552.0,4
TXT,2021,222515.0,119023.0,128066.0,139987.0,42231.0,95521.0,137752.0,124510.0,796.0,12446.0,137752.0,115455.0,-16845.0,-3567.0,3
TXT,2022,315722.0,172357.0,185488.0,199966.0,60375.0,136956.0,197331.0,175115.0,75.0,22141.0,197331.0,194778.0,-32457.0,40154.0,2
TXT,2023,335349.0,166553.0,179021.0,198390.0,76249.0,133890.0,210139.0,126692.0,2362.0,81085.0,210139.0,177569.0,-30269.0,-10960.0,1
TXT,2024,354178.0,164418.0,177367.0,201608.0,89115.0,137590.0,226705.0,136418.0,6393.0,83894.0,226705.0,179489.0,-30787.0,-7156.0,0
ULG,2016,113.0,-14.0,-14.0,-14.0,0.0,202.0,202.0,191.0,0.0,11.0,202.0,-136.0,0.0,69.0,8
ULG,2017,1261.0,402.0,245.0,245.0,0.0,2011.0,2011.0,1764.0,0.0,211.0,2011.0,-408.0,148.0,911.0,7
ULG,2018,4532.0,2009.0,1851.0,1854.0,213.0,3764.0,3977.0,3646.0,0.0,331.0,3977.0,450.0,354.0,677.0,6
ULG,2019,8503.0,4242.0,4571.0,4591.0,844.0,8423.0,9267.0,8286.0,0.0,981.0,9267.0,1985.0,136.0,2519.0,5
ULG,2020,17469.0,32687.0,7122.0,7179.0,28084.0,27540.0,55624.0,45985.0,5498.0,1536.0,55624.0,-330.0,9255.0,16782.0,4
ULG,2021,25215.0,6107.0,6091.0,6206.0,28991.0,27694.0,56685.0,44994.0,5716.0,2522.0,56685.0,1160.0,4102.0,-3336.0,3
ULG,2022,30789.0,-8758.0,5643.0,5744.0,14862.0,24308.0,39170.0,29080.0,5451.0,1867.0,39170.0,532.0,98.0,-7269.0,2
ULG,2023,25721.0,-3823.0,2790.0,2862.0,4126.0,24646.0,28772.0,23735.0,741.0,1858.0,28772.0,775.0,422.0,-408.0,1
ULG,2024,29781.0,2621.0,4310.0,4392.0,2431.0,26774.0,29205.0,23132.0,521.0,2873.0,29205.0,-1148.0,327.0,-3441.0,0
ULMA-CONSTRUCCION,2004,82032.0,10862.0,12601.0,28669.0,84163.0,31998.0,116161.0,49753.0,29116.0,37292.0,116161.0,34300.0,-35665.0,-2327.0,20
ULMA-CONSTRUCCION,2005,98593.0,18181.0,25383.0,44856.0,114654.0,39212.0,153866.0,68107.0,44901.0,40858.0,153866.0,40653.0,-55282.0,1965.0,19
ULMA-CONSTRUCCION,2006,154255.0,32928.0,45621.0,74670.0,181594.0,61725.0,243319.0,100768.0,90098.0,52453.0,243319.0,65519.0,-108187.0,1634.0,18
ULMA-CONSTRUCCION,2007,222567.0,50881.0,66593.0,108443.0,293421.0,104468.0,397889.0,241297.0,83747.0,72845.0,397889.0,114931.0,-157967.0,31053.0,17
ULMA-CONSTRUCCION,2008,241505.0,25853.0,40947.0,103373.0,412116.0,80610.0,492726.0,263910.0,148391.0,80425.0,492726.0,96444.0,-203225.0,-26314.0,16
ULMA-CONSTRUCCION,2009,175446.0,-5484.0,3959.0,72060.0,450395.0,94186.0,544581.0,256802.0,183875.0,103904.0,544581.0,77313.0,-103715.0,16114.0,15
ULMA-CONSTRUCCION,2010,215351.0,10231.0,27329.0,104200.0,423450.0,88319.0,511769.0,268154.0,144611.0,99004.0,511769.0,110220.0,-81946.0,-17455.0,14
ULMA-CONSTRUCCION,2011,294490.0,49349.0,72508.0,155568.0,383759.0,123982.0,507741.0,304630.0,94430.0,108681.0,507741.0,147609.0,-48715.0,15391.0,13
ULMA-CONSTRUCCION,2012,259393.0,20427.0,32604.0,117978.0,330273.0,124261.0,454534.0,310156.0,52053.0,92325.0,454534.0,141869.0,-47461.0,11859.0,12
ULMA-CONSTRUCCION,2013,209471.0,93.0,3907.0,82588.0,277385.0,107869.0,385254.0,299128.0,19968.0,66158.0,385254.0,97850.0,-39514.0,-558.0,11
ULMA-CONSTRUCCION,2014,192492.0,-5590.0,-4180.0,64023.0,225546.0,106594.0,332140.0,288154.0,5224.0,38762.0,332140.0,67371.0,-30379.0,2207.0,10
ULMA-CONSTRUCCION,2015,182411.0,5508.0,9023.0,61992.0,206997.0,121896.0,328893.0,289163.0,3752.0,35978.0,328893.0,46465.0,-33120.0,2584.0,9
ULMA-CONSTRUCCION,2016,180487.0,12892.0,16608.0,65567.0,212011.0,123921.0,335932.0,302465.0,3080.0,30387.0,335932.0,4631.0,-2319.0,2312.0,8
ULMA-CONSTRUCCION,2017,201294.0,24225.0,30980.0,75376.0,216932.0,119264.0,336196.0,295825.0,2621.0,37750.0,336196.0,18428.0,-1003.0,-10665.0,7
ULMA-CONSTRUCCION,2018,223721.0,46997.0,55817.0,91131.0,238470.0,129755.0,368225.0,322850.0,3950.0,41425.0,368225.0,34018.0,10153.0,25302.0,6
ULMA-CONSTRUCCION,2019,229366.0,46201.0,59049.0,102164.0,275364.0,117808.0,393172.0,344132.0,12161.0,36879.0,393172.0,27765.0,9159.0,574.0,5
ULMA-CONSTRUCCION,2020,190643.0,20189.0,25559.0,70282.0,283631.0,107061.0,390692.0,346477.0,13057.0,31158.0,390692.0,38133.0,-10156.0,9834.0,4
ULMA-CONSTRUCCION,2021,209851.0,24978.0,31962.0,75628.0,283518.0,117342.0,400860.0,335434.0,18051.0,47375.0,400860.0,29141.0,7189.0,-8064.0,3
ULMA-CONSTRUCCION,2022,200943.0,14455.0,15309.0,67627.0,310561.0,85829.0,396390.0,343205.0,16987.0,36198.0,396390.0,-4638.0,-3495.0,-12899.0,2
ULMA-CONSTRUCCION,2023,203725.0,20454.0,22818.0,68227.0,283425.0,112389.0,395814.0,335730.0,15172.0,44912.0,395814.0,23674.0,10391.0,8503.0,1
ULMA-CONSTRUCCION,2024,224187.0,16289.0,19613.0,72163.0,346158.0,67725.0,413883.0,337280.0,31401.0,45202.0,413883.0,-16919.0,-17293.0,-33158.0,0
UNF,2009,43.0,-48.0,-92.0,-90.0,148.0,324.0,472.0,400.0,0.0,68.0,472.0,-134.0,211.0,20.0,15
UNF,2010,27.0,1043.0,-298.0,-285.0,759.0,1776.0,2535.0,1856.0,0.0,395.0,2535.0,452.0,-513.0,-6.0,14
UNF,2011,243.0,818.0,-87.0,-56.0,994.0,3114.0,4108.0,3391.0,0.0,358.0,4108.0,643.0,-570.0,-7.0,13
UNF,2012,0.0,267.0,-330.0,-307.0,900.0,3455.0,4355.0,3759.0,0.0,342.0,4355.0,125.0,-116.0,-3.0,12
UNF,2013,0.0,1483.0,-234.0,-212.0,2336.0,3598.0,5934.0,5241.0,0.0,442.0,5934.0,1626.0,-1778.0,-1.0,11
UNF,2014,30.0,208.0,-268.0,-262.0,6053.0,1078.0,7131.0,5647.0,567.0,3.0,7131.0,-175.0,-505.0,657.0,10
UNF,2015,0.0,496.0,-245.0,-238.0,10559.0,1151.0,11710.0,8350.0,642.0,1269.0,11710.0,-263.0,-1849.0,-112.0,9
UNF,2016,4173.0,1092.0,1238.0,1241.0,20321.0,1494.0,21815.0,20196.0,1597.0,22.0,21815.0,-998.0,-2489.0,489.0,8
UNF,2017,7367.0,1452.0,1769.0,1776.0,25293.0,28336.0,53629.0,51126.0,2333.0,170.0,53629.0,-1269.0,-2221.0,26526.0,7
UNF,2018,2462.0,28.0,-1648.0,-1640.0,26547.0,25699.0,52246.0,51154.0,907.0,185.0,52246.0,-735.0,-2083.0,-2701.0,6
UNF,2019,120.0,-10843.0,-12112.0,-12106.0,17536.0,22830.0,40366.0,40311.0,41.0,14.0,40366.0,-4137.0,-2127.0,-5811.0,5
UNF,2020,11513.0,8095.0,6417.0,6421.0,29690.0,18876.0,48566.0,48407.0,117.0,42.0,48566.0,-1812.0,-3225.0,-6606.0,4
UNF,2021,48405.0,45641.0,44304.0,44333.0,82020.0,10255.0,92275.0,91959.0,205.0,111.0,92275.0,-1023.0,-6031.0,-8703.0,3
UNF,2022,9933.0,-7357.0,-9274.0,-9216.0,70628.0,11488.0,82116.0,81366.0,171.0,579.0,82116.0,1234.0,5333.0,4458.0,2
UNF,2023,9603.0,-12921.0,-11729.0,-11678.0,59592.0,9180.0,68772.0,68445.0,150.0,177.0,68772.0,-4489.0,1113.0,-3309.0,1
UNF,2024,8225.0,-13364.0,-13432.0,-13411.0,47449.0,8180.0,55629.0,55081.0,253.0,295.0,55629.0,-2054.0,2375.0,324.0,0
UNIBEP,2007,407510.0,11747.0,16539.0,17514.0,23867.0,121806.0,145673.0,16539.0,13422.0,115712.0,145673.0,20935.0,-4183.0,21491.0,17
UNIBEP,2008,504572.0,28284.0,31477.0,33143.0,42083.0,229027.0,271110.0,103735.0,16303.0,151071.0,271110.0,-2964.0,-11520.0,34846.0,16
UNIBEP,2009,392711.0,17796.0,26646.0,31383.0,72593.0,203068.0,275661.0,110318.0,27495.0,137847.0,275661.0,-26436.0,-16665.0,-40952.0,15
UNIBEP,2010,657860.0,22685.0,29757.0,35702.0,91273.0,285276.0,376549.0,139876.0,61351.0,174787.0,376549.0,25744.0,-6340.0,10805.0,14
UNIBEP,2011,939404.0,21117.0,33762.0,39007.0,102095.0,417745.0,519840.0,157919.0,81511.0,280260.0,519840.0,21840.0,-39872.0,14452.0,13
UNIBEP,2012,837820.0,16671.0,20209.0,25753.0,107227.0,472585.0,579812.0,169184.0,61628.0,346317.0,579812.0,29083.0,-57813.0,-6109.0,12
UNIBEP,2013,920548.0,16211.0,28096.0,34015.0,144911.0,409183.0,554094.0,180650.0,74639.0,293635.0,554094.0,45832.0,80678.0,54260.0,11
UNIBEP,2014,1079703.0,20924.0,25138.0,32068.0,172281.0,494362.0,666643.0,199798.0,89222.0,374375.0,666643.0,57135.0,-8956.0,35426.0,10
UNIBEP,2015,1242860.0,23281.0,23475.0,31349.0,209803.0,556920.0,766723.0,216653.0,115476.0,434044.0,766723.0,39980.0,-29960.0,177.0,9
UNIBEP,2016,1249239.0,31922.0,33274.0,41835.0,224399.0,845216.0,1069615.0,232999.0,182187.0,651540.0,1069615.0,-13867.0,-9010.0,19440.0,8
UNIBEP,2017,1629285.0,26584.0,23624.0,33456.0,220294.0,782289.0,1002583.0,253766.0,118109.0,626870.0,1002583.0,104270.0,7114.0,20648.0,7
UNIBEP,2018,1658622.0,27564.0,34781.0,45311.0,224873.0,731358.0,956231.0,258507.0,150023.0,542552.0,956231.0,-111037.0,-17952.0,-110529.0,6
UNIBEP,2019,1659657.0,30053.0,39968.0,55842.0,246568.0,858868.0,1105436.0,270838.0,191990.0,636718.0,1105436.0,185527.0,-19093.0,122142.0,5
UNIBEP,2020,1682337.0,37153.0,59791.0,78283.0,294404.0,932919.0,1227323.0,275742.0,203988.0,692599.0,1227323.0,121307.0,-7341.0,85537.0,4
UNIBEP,2021,1712390.0,47133.0,61480.0,83438.0,330591.0,1197745.0,1528336.0,308546.0,257940.0,893383.0,1528336.0,-3012.0,-11153.0,7520.0,3
