Spółka,Rok,Data publikacji,Aktywa trwałe,Wartości niematerialne i prawne,Wartość firmy,Rzeczowe składniki majątku trwałego,Aktywa z tytułu prawa do użytkowania,Należności długoterminowe,Inwestycje długoterminowe,Pozostałe aktywa trwałe,Aktywa obrotowe,Zapasy,Należności krótkoterminowe,Inwestycje krótkoterminowe,Środki pieniężne i inne aktywa pieniężne,Pozostałe aktywa obrotowe,Aktywa trwałe przeznaczone do sprzedaży,Aktywa razem,Kapitał własny akcjonariuszy jednostki dominującej,Kapitał (fundusz) podstawowy,Udziały (akcje) własne,Kapitał (fundusz) zapasowy,Udziały niekontrolujące,Zobowiązania długoterminowe,Z tytułu dostaw i usług,Kredyty i pożyczki,Z tytułu emisji dłużnych papierów wartościowych,Zobowiązania z tytułu leasingu finansowego,Inne zobowiązania długoterminowe,Zobowiązania krótkoterminowe,Inne zobowiązania krótkoterminowe,Rozliczenia międzyokresowe,Pasywa razem,Gotówka i operacje z bankami centralnymi,Należności od banków,Aktywa finansowe przeznaczone do obrotu,Pochodne instrumenty zabezpieczające,Należności od klientów,Inwestycyjne aktywa finansowe,Inwestycje w podmioty stowarzyszone,Wartości niematerialne,Rzeczowy majątek trwały,Aktywa z tytułu odroczonego podatku dochodowego netto,Pozostałe aktywa,Zobowiązania wobec banku centralnego,Zobowiązania wobec banków,Zobowiązania finansowe przeznaczone do obrotu,Zobowiązania wobec klientów,Zobowiązania z tytułu emisji dłużnych pap. wart.,Zobowiązania podporządkowane,Zobowiązania z tytułu bieżącego podatku dochodowego,Pozostałe pasywa,Zobowiązania razem,Kapitały własne,Kapitał akcyjny,Pozostałe kapitały,Kapitał z aktualizacji wyceny,Zyski zatrzymane,Wynik roku bieżącego,Kapitały razem
UNIBEP,2018,,224873.0,27094.0,15747.0,93915.0,,46765.0,17242.0,39857.0,731358.0,225183.0,415436.0,88149.0,56182.0,2590.0,0.0,956231.0,258507.0,3507.0,0.0,207083.0,5149.0,150023.0,235106.0,51470.0,0.0,0.0,82071.0,542552.0,255976.0,0.0,956231.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2019,,246568.0,25130.0,15747.0,117655.0,,34095.0,28875.0,40813.0,858868.0,261264.0,363355.0,230711.0,178374.0,3538.0,0.0,1105436.0,270838.0,3507.0,0.0,215438.0,5890.0,191990.0,250341.0,30718.0,0.0,0.0,89007.0,636718.0,355659.0,0.0,1105436.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2020,,294404.0,24566.0,15747.0,128407.0,,30489.0,67733.0,43209.0,932919.0,306576.0,360360.0,265096.0,264065.0,887.0,0.0,1227323.0,275742.0,3507.0,0.0,62154.0,54994.0,203988.0,261273.0,36270.0,0.0,27784.0,107678.0,692599.0,367272.0,0.0,1227323.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2021,,330591.0,24430.0,15747.0,141194.0,,28292.0,91908.0,44767.0,1197745.0,406648.0,513319.0,277778.0,271461.0,0.0,0.0,1528336.0,308546.0,3507.0,0.0,62154.0,68467.0,257940.0,269506.0,59007.0,0.0,28167.0,116009.0,893383.0,536703.0,0.0,1528336.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2022,,401088.0,23904.0,15747.0,152304.0,,8162.0,142818.0,73900.0,1412115.0,543540.0,721012.0,147563.0,137948.0,0.0,0.0,1813203.0,302143.0,3507.0,0.0,63894.0,81811.0,297977.0,415311.0,39721.0,0.0,31342.0,116070.0,1131272.0,644898.0,0.0,1813203.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2023,,350815.0,24631.0,15747.0,146815.0,,12468.0,67536.0,99365.0,1456502.0,457932.0,585488.0,413082.0,311060.0,0.0,0.0,1807317.0,136905.0,3507.0,0.0,65804.0,76221.0,410278.0,416709.0,43071.0,0.0,29662.0,147204.0,1183913.0,694471.0,0.0,1807317.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2024,,474096.0,22341.0,11349.0,152578.0,,26599.0,165870.0,106708.0,1501391.0,406459.0,721081.0,373851.0,262504.0,0.0,0.0,1975487.0,180245.0,3507.0,0.0,65804.0,139020.0,419012.0,410172.0,121248.0,0.0,22647.0,165568.0,1237210.0,683143.0,0.0,1975487.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIBEP,2025/Q1,,465190.0,22731.0,11349.0,148449.0,,21966.0,162016.0,110028.0,1336483.0,422633.0,695499.0,218351.0,105677.0,0.0,0.0,1801673.0,171359.0,3507.0,0.0,65804.0,140637.0,419899.0,301653.0,123879.0,0.0,21980.0,169769.0,1069778.0,622266.0,0.0,1801673.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNICREDIT,2009,,,,,,,,,,,,,,,,,3815530480.0,,,,,13155442.0,,,,,,,,,,3814864397.0,49244159.0,321546501.0,550063746.0,52087486.0,2321075547.0,248160389.0,15884096.0,106084393.0,49665472.0,51669168.0,54226728.0,0.0,438756384.0,468520552.0,1567784800.0,882329933.0,5412648.0,26502294.0,168593293.0,3609987391.0,204877006.0,34467264.0,150284283.0,-23474.0,6993492.0,,204877006.0
UNICREDIT,2010,,,,,,,,,,,,,,,,,3681049564.0,,,,,13778597.0,,,,,,,,,,3681049564.0,25401748.0,278074255.0,485340317.0,49421479.0,2200554002.0,365079321.0,15695013.0,101352627.0,49944520.0,51329654.0,63256628.0,0.0,442504493.0,451866808.0,1593023511.0,716775996.0,4759619.0,23115835.0,186638274.0,3468106015.0,212943549.0,38212107.0,155728631.0,-16621.0,5240835.0,,212943549.0
UNICREDIT,2011,,,,,,,,,,,,,,,,,4093352188.0,,,,,14656025.0,,,,,,,,,,4093352188.0,42967236.0,248952914.0,578536354.0,58340389.0,2471433704.0,423168538.0,15700289.0,69279469.0,53876383.0,63363598.0,54339546.0,0.0,582164946.0,544528567.0,1759561613.0,719895354.0,4811702.0,27427378.0,206363554.0,3903093502.0,190258686.0,53657331.0,162640776.0,-32406.0,-40663040.0,,190258686.0
UNICREDIT,2012,,,,,,,,,,,,,,,,,3789054141.0,,,,,14999606.0,,,,,,,,,,3789058230.0,30947674.0,304468695.0,437923896.0,87115454.0,2236834101.0,444330105.0,,64013036.0,48375671.0,71989114.0,64949233.0,0.0,480138649.0,408717795.0,1674175135.0,696837778.0,,32239545.0,138156631.0,3517380987.0,271677243.0,249789020.0,,3352324.0,3536293.0,,271677243.0
UNICREDIT,2013,,,,,,,,,,,,,,,,,3507859354.0,,,,,13826765.0,,,,,,,,,,3507868345.0,44822938.0,253472717.0,335549952.0,53080013.0,2086630502.0,521394278.0,,22328525.0,45411840.0,82740787.0,63817114.0,0.0,457112678.0,264885811.0,1704208896.0,663941837.0,,16472678.0,140079974.0,3299781888.0,208085760.0,253675930.0,,-1501286.0,-57914951.0,,208086457.0
UNICREDIT,2014,,,,,,,,,,,,,,,,,3588396272.0,,,,,14210508.0,,,,,,,,,,3588396272.0,44839396.0,269846213.0,343971872.0,54323014.0,2061606313.0,536363570.0,,22701010.0,46109561.0,77637795.0,132510645.0,0.0,459603809.0,274960973.0,1675565540.0,700150972.0,,9722306.0,132634251.0,3306960865.0,213353689.0,260008825.0,,-1342625.0,8558698.0,,281435407.0
UNICREDIT,2015,,,,,,,,,,,,,,,,,3666735230.0,,,,,14484839.0,,,,,,,,,,3666735230.0,43906235.0,341231090.0,387783716.0,47958921.0,2019946739.0,651348968.0,,24537717.0,67016349.0,67016349.0,29813454.0,0.0,474616040.0,337634384.0,1916780085.0,573077997.0,,6515834.0,82229904.0,3438813164.0,227930589.0,205894373.0,,323874.0,7218981.0,,227922066.0
UNICREDIT,2016,,,,,,,,,,,,,,,,,3802573992.0,,,,,17045672.0,,,,,,,,,,3802573992.0,61307792.0,330437408.0,386954008.0,41607720.0,1966941368.0,659193696.0,,6565216.0,40223008.0,67072264.0,253477504.0,0.0,459441248.0,313475792.0,2001501656.0,510688864.0,,6189176.0,278605824.0,3611510280.0,174018040.0,217873152.0,,8303848.0,-52158960.0,,191063712.0
UNICREDIT,2017,,,,6189616.0,,,,,,,,,,,,,3504290078.0,,,,,3728785.0,,,,,,,,,,3490167411.0,268993854.0,296062995.0,311507837.0,27569649.0,1867424544.0,578353678.0,,14122667.0,35239934.0,52795252.0,41992621.0,0.0,514038400.0,245228066.0,1930688756.0,411263253.0,,4558794.0,105632213.0,3238979129.0,251192453.0,227681089.0,,-3048928.0,22827336.0,,251188282.0
UNICREDIT,2018,,,,6381200.0,,,,,,,,,,,,,3590401100.0,,,,,3986100.0,,,,,,,,,,3575316700.0,133261300.0,300355000.0,280493300.0,39826600.0,2028907700.0,654933000.0,,15084400.0,36154400.0,56235400.0,39276200.0,0.0,541348500.0,225444700.0,2059648400.0,348957900.0,,3547500.0,111602200.0,3330375800.0,244102400.0,224219200.0,,0.0,16735600.0,,244940900.0
UNICREDIT,2019,,,,3773031.0,,,,,,,,,,,,,3689487747.0,,,,,1967427.0,,,,,,,,,,3677402124.0,131975174.0,346995356.0,318838154.0,68233946.0,2048325725.0,622984482.0,,12085623.0,39501846.0,53967971.0,53444175.0,0.0,609872561.0,196325367.0,1939631771.0,415523138.0,,4594922.0,183813894.0,3417995597.0,259410786.0,239519333.0,,0.0,17919768.0,,259406528.0
UNICREDIT,2020,,,,0.0,,,,,,,,,,,,,4308252680.0,,,,,2007438.0,,,,,,,,,,4298483149.0,469357464.0,515999247.0,335519034.0,54288507.0,2079198140.0,707674965.0,,9769532.0,45866497.0,60440036.0,39184267.0,0.0,795891482.0,220527448.0,2300200912.0,473127755.0,,6266898.0,171559805.0,4021862807.0,276620342.0,287465122.0,,0.0,-12852218.0,,276620342.0
UNICREDIT,2021,,,,0.0,,,,,,,,,,,,,4226315070.0,,,,,2138721.0,,,,,,,,,,4216136597.0,494007756.0,381465037.0,368453335.0,24215841.0,2012439874.0,726254459.0,,10178472.0,40985253.0,62321870.0,98983687.0,0.0,747683063.0,237365835.0,2302018098.0,441073261.0,,5592870.0,172592485.0,3930541454.0,285590544.0,97199120.0,179174226.0,0.0,7083076.0,,285595144.0
UNICREDIT,2022,,,,0.0,,,,,,,,,,,,,4022869593.0,,,,,30287374.0,,,,,,,,,,4022869593.0,524218262.0,214361259.0,302231226.0,-84891880.0,2137567312.0,694649228.0,,11021265.0,42978244.0,61531488.0,51781186.0,0.0,615896428.0,240282337.0,2392285161.0,394922409.0,,7883722.0,165675407.0,3732053584.0,290816009.0,99519678.0,161008957.0,0.0,,,290816009.0
UNICREDIT,2023,,,,0.0,,,,,,,,,,,,,3413066952.0,,,,,713072.0,,,,,,,,,,3413066952.0,265228000.0,171459032.0,249027352.0,-45971404.0,1867257296.0,708519644.0,,9878656.0,37514544.0,51384664.0,58624084.0,0.0,308890616.0,165319656.0,2155373168.0,390646060.0,,6448084.0,153032208.0,3133738388.0,279328564.0,92516744.0,186098748.0,,,,279328564.0
UNICREDIT,2024,,,,0.0,,,,,,,,,,,,,3433393957.0,,,,,709318.0,,,,,,,,,,3433393957.0,164190025.0,261597333.0,249056078.0,-37222103.0,1841410893.0,771571337.0,,9216861.0,37679314.0,42426617.0,60287757.0,0.0,371627083.0,154618505.0,2108751138.0,385065668.0,,8759650.0,168933055.0,3160532996.0,272860961.0,90920894.0,139701462.0,,,41529287.0,272860961.0
UNICREDIT,2025/Q1,,,,1230067.0,,,,,,,,,,,,,3330112447.0,,,,,1606618.0,,,,,,,,,,3330112447.0,183970267.0,229491099.0,229997351.0,-36851791.0,1775425413.0,768862751.0,,10438831.0,36650964.0,39253350.0,62407052.0,0.0,325469765.0,135529073.0,2062223391.0,391537730.0,,7899203.0,169397743.0,3055205113.0,274907333.0,89025024.0,172682105.0,,,11593587.0,274907333.0
UNIMOT-GAZ,2011,,10104.0,2777.0,,7284.0,,0.0,0.0,43.0,13033.0,1819.0,8115.0,3051.0,3051.0,48.0,0.0,23137.0,12375.0,3100.0,0.0,9600.0,0.0,0.0,4519.0,3682.0,0.0,0.0,0.0,9553.0,1352.0,1209.0,23137.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2012,,11751.0,2594.0,,8901.0,,0.0,0.0,256.0,23654.0,1851.0,21008.0,687.0,637.0,108.0,0.0,35405.0,14140.0,3204.0,0.0,9720.0,0.0,892.0,8815.0,9178.0,0.0,245.0,0.0,18872.0,634.0,1501.0,35405.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2013,,15275.0,2482.0,,12041.0,,0.0,0.0,752.0,21143.0,2555.0,15697.0,2487.0,2487.0,404.0,0.0,36418.0,14505.0,3204.0,0.0,10167.0,0.0,2671.0,7605.0,7759.0,0.0,814.0,0.0,17166.0,988.0,2076.0,36418.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2014,,54793.0,14679.0,,38852.0,,1262.0,0.0,0.0,65807.0,12785.0,44516.0,8018.0,7610.0,488.0,0.0,120600.0,41444.0,5832.0,0.0,30998.0,6266.0,15393.0,36851.0,16260.0,0.0,1523.0,4932.0,57497.0,2863.0,0.0,120600.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2015,,71326.0,15195.0,,42349.0,,12277.0,0.0,1505.0,144875.0,44536.0,92448.0,6583.0,5973.0,1308.0,0.0,216201.0,52668.0,5832.0,0.0,34092.0,10618.0,24722.0,93043.0,24177.0,0.0,6230.0,98.0,128193.0,4743.0,0.0,216201.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2016,,81878.0,18761.0,18454.0,52041.0,,8615.0,62.0,2399.0,498688.0,233523.0,211011.0,52964.0,47953.0,1190.0,0.0,580566.0,85588.0,5832.0,0.0,43193.0,10332.0,37275.0,209606.0,204492.0,0.0,0.0,158.0,447371.0,33273.0,0.0,580566.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2017,,80508.0,20501.0,18454.0,50459.0,,7078.0,391.0,2079.0,538012.0,233187.0,247610.0,51596.0,36532.0,5619.0,0.0,618520.0,192400.0,8198.0,0.0,163100.0,9019.0,23218.0,217703.0,140575.0,0.0,0.0,11544.0,393883.0,35605.0,0.0,618520.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2018,,76760.0,18636.0,17882.0,45825.0,,3753.0,1378.0,7168.0,526525.0,190500.0,246487.0,80346.0,33190.0,9192.0,0.0,603285.0,187476.0,8198.0,0.0,174437.0,5769.0,13679.0,153374.0,218805.0,0.0,0.0,3675.0,396361.0,24182.0,0.0,603285.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2019,,80393.0,18578.0,17882.0,45496.0,6153.0,2224.0,2916.0,11179.0,606727.0,239258.0,307476.0,54496.0,38836.0,5497.0,0.0,687120.0,246936.0,8198.0,0.0,181140.0,0.0,21005.0,201536.0,205350.0,0.0,0.0,7911.0,419179.0,12293.0,0.0,687120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2020,,148732.0,21714.0,17882.0,90112.0,54278.0,15132.0,13507.0,8267.0,641603.0,166695.0,333993.0,131142.0,116063.0,9773.0,0.0,790335.0,265980.0,8198.0,0.0,218816.0,-99.0,52690.0,264933.0,172440.0,0.0,9401.0,3694.0,471764.0,24990.0,0.0,790335.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2021,,187716.0,21233.0,17882.0,115821.0,69856.0,38239.0,260.0,12163.0,1043572.0,325215.0,527004.0,174685.0,79092.0,16668.0,0.0,1231288.0,326149.0,8198.0,0.0,234946.0,-274.0,92297.0,398794.0,336563.0,0.0,0.0,27219.0,813116.0,77759.0,0.0,1231288.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2022,,269074.0,19331.0,17882.0,207068.0,105230.0,6675.0,8095.0,27905.0,1396203.0,257175.0,737802.0,392598.0,312463.0,8628.0,0.0,1665277.0,704074.0,8198.0,0.0,306992.0,-280.0,96614.0,532596.0,206754.0,0.0,16356.0,282.0,864869.0,109163.0,0.0,1665277.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2023,,1456627.0,364142.0,39469.0,1025709.0,233725.0,11783.0,1689.0,53304.0,1680606.0,382618.0,851640.0,436383.0,111719.0,9965.0,0.0,3137233.0,1076948.0,8198.0,0.0,312050.0,924.0,839320.0,586021.0,298513.0,0.0,195849.0,146904.0,1220041.0,139658.0,0.0,3137233.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2024,,1531635.0,321171.0,30118.0,1140367.0,337916.0,20313.0,7053.0,42731.0,1870485.0,628380.0,785842.0,438973.0,30056.0,17290.0,0.0,3402120.0,1183712.0,8198.0,0.0,324298.0,1225.0,845070.0,698345.0,371915.0,0.0,192515.0,122967.0,1372113.0,109338.0,0.0,3402120.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
UNIMOT-GAZ,2025/Q1,,1523838.0,312194.0,30115.0,1138188.0,339353.0,22494.0,3999.0,46963.0,1858328.0,670668.0,925631.0,225066.0,180894.0,36963.0,0.0,3382166.0,1153150.0,8198.0,0.0,324298.0,1851.0,633690.0,928021.0,335485.0,0.0,204121.0,228391.0,1593475.0,125848.0,0.0,3382166.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2019,,37.0,0.0,0.0,37.0,0.0,0.0,0.0,0.0,252.0,0.0,78.0,173.0,173.0,1.0,0.0,289.0,245.0,11.0,0.0,1548.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,44.0,5.0,0.0,289.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2020,,65.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,1318.0,0.0,200.0,427.0,427.0,691.0,0.0,1383.0,1365.0,12.0,0.0,1883.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,18.0,9.0,0.0,1383.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2021,,1361.0,0.0,0.0,1337.0,0.0,20.0,0.0,4.0,9286.0,0.0,753.0,8533.0,8533.0,0.0,0.0,10647.0,9681.0,112.0,0.0,12875.0,0.0,597.0,252.0,0.0,0.0,117.0,4.0,369.0,0.0,0.0,10647.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2022,,2119.0,109.0,0.0,1990.0,0.0,20.0,0.0,0.0,4575.0,86.0,1055.0,3434.0,3434.0,0.0,0.0,6694.0,5621.0,114.0,0.0,10553.0,0.0,473.0,460.0,0.0,0.0,124.0,0.0,600.0,16.0,0.0,6694.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2023,,3036.0,49.0,0.0,2893.0,0.0,20.0,0.0,74.0,26562.0,162.0,1703.0,24650.0,1139.0,0.0,47.0,29598.0,27743.0,141.0,0.0,34175.0,0.0,315.0,530.0,0.0,0.0,315.0,3.0,1540.0,695.0,0.0,29598.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2024,,11715.0,8904.0,0.0,2744.0,0.0,32.0,0.0,35.0,17903.0,0.0,7383.0,10520.0,1461.0,0.0,0.0,29618.0,24111.0,141.0,0.0,25728.0,0.0,3774.0,1273.0,0.0,0.0,240.0,3599.0,1733.0,220.0,0.0,29618.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
URT,2025/Q1,,14223.0,11582.0,0.0,2585.0,0.0,32.0,0.0,24.0,15497.0,0.0,8228.0,7269.0,224.0,0.0,0.0,29720.0,23539.0,141.0,0.0,25728.0,0.0,5031.0,623.0,0.0,0.0,285.0,4889.0,1150.0,242.0,0.0,29720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2012,,11392.0,679.0,,10410.0,,0.0,70.0,233.0,15903.0,2475.0,1367.0,9814.0,8814.0,2247.0,0.0,27295.0,16346.0,694.0,0.0,8243.0,0.0,4599.0,1261.0,1071.0,0.0,248.0,0.0,2925.0,345.0,3425.0,27295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2013,,12174.0,468.0,,11011.0,,0.0,0.0,695.0,16670.0,1857.0,1802.0,10876.0,10876.0,2135.0,0.0,28844.0,19577.0,694.0,0.0,11974.0,0.0,2548.0,291.0,1136.0,0.0,154.0,0.0,1960.0,379.0,4759.0,28844.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2014,,13746.0,1029.0,0.0,12666.0,,0.0,0.0,51.0,19480.0,1936.0,2419.0,12442.0,12442.0,2683.0,0.0,33226.0,24955.0,729.0,0.0,16986.0,0.0,1441.0,238.0,1176.0,0.0,0.0,0.0,1774.0,360.0,5056.0,33226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2015,,18041.0,1599.0,0.0,15657.0,,0.0,0.0,785.0,20890.0,2292.0,2310.0,11980.0,11980.0,4308.0,0.0,38931.0,30324.0,729.0,0.0,20217.0,0.0,479.0,272.0,1033.0,0.0,3.0,0.0,1763.0,455.0,6365.0,38931.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2016,,28948.0,6200.0,0.0,19309.0,,0.0,0.0,3439.0,21414.0,2795.0,4297.0,10799.0,10799.0,3523.0,0.0,50362.0,37670.0,729.0,0.0,26951.0,0.0,7797.0,554.0,410.0,0.0,0.0,7797.0,4895.0,3931.0,0.0,50362.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2017,,29291.0,8648.0,0.0,19881.0,,0.0,762.0,0.0,27131.0,3449.0,3386.0,11352.0,11352.0,8944.0,0.0,56422.0,41203.0,729.0,0.0,30950.0,0.0,6566.0,862.0,0.0,0.0,0.0,6566.0,8653.0,7791.0,0.0,56422.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2018,,67417.0,21123.0,0.0,45031.0,,0.0,1262.0,1.0,22796.0,4142.0,9149.0,9345.0,9345.0,160.0,0.0,90213.0,54221.0,729.0,0.0,8865.0,0.0,17885.0,6993.0,7847.0,0.0,12.0,12411.0,18107.0,3255.0,0.0,90213.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2019,,98786.0,29021.0,0.0,67453.0,,0.0,2308.0,4.0,28933.0,6919.0,8370.0,12797.0,12797.0,847.0,0.0,127719.0,68063.0,729.0,0.0,8865.0,0.0,47111.0,1571.0,5971.0,0.0,499.0,20320.0,12545.0,4504.0,0.0,127719.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2020,,129106.0,39563.0,0.0,70749.0,,0.0,4321.0,14473.0,37955.0,9224.0,11449.0,16317.0,13249.0,965.0,0.0,167061.0,100582.0,729.0,0.0,8865.0,0.0,49630.0,1735.0,6439.0,0.0,0.0,25509.0,16849.0,8675.0,0.0,167061.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2021,,184684.0,56245.0,0.0,99219.0,,0.0,6802.0,22418.0,34314.0,6899.0,20022.0,6534.0,5659.0,859.0,0.0,218998.0,133067.0,729.0,0.0,8865.0,0.0,56660.0,8103.0,12441.0,0.0,0.0,35292.0,29271.0,8727.0,0.0,218998.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2022,,218910.0,72876.0,0.0,117356.0,3854.0,0.0,6666.0,22012.0,35105.0,15281.0,16482.0,2274.0,2258.0,1068.0,0.0,254015.0,138523.0,729.0,0.0,8865.0,0.0,81895.0,4408.0,21328.0,0.0,46.0,53038.0,33597.0,7815.0,0.0,254015.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2023,,225396.0,89143.0,0.0,115705.0,3797.0,0.0,12648.0,7900.0,96874.0,12033.0,80827.0,2806.0,2806.0,1208.0,0.0,322270.0,198180.0,729.0,0.0,71075.0,0.0,80168.0,2794.0,32530.0,0.0,0.0,60501.0,43922.0,8598.0,0.0,322270.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2024,,166206.0,31896.0,0.0,108981.0,4137.0,0.0,17847.0,7482.0,53721.0,15776.0,19168.0,17270.0,17270.0,1507.0,0.0,219927.0,170542.0,875.0,0.0,69767.0,0.0,27208.0,4579.0,8556.0,0.0,131.0,15259.0,22177.0,8911.0,0.0,219927.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VGO,2025/Q1,,171750.0,34775.0,0.0,108259.0,5023.0,0.0,17660.0,11056.0,46583.0,15208.0,19026.0,10793.0,10779.0,1556.0,0.0,218333.0,169505.0,875.0,0.0,69767.0,0.0,26911.0,3730.0,8265.0,0.0,123.0,16459.0,21917.0,9799.0,0.0,218333.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2007,,3093.0,93.0,,2058.0,,0.0,918.0,24.0,14568.0,3.0,14140.0,111.0,73.0,314.0,0.0,17661.0,13355.0,1030.0,0.0,9367.0,0.0,272.0,226.0,278.0,3200.0,0.0,0.0,3919.0,215.0,115.0,17661.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2008,,5703.0,110.0,0.0,1945.0,,0.0,3600.0,48.0,21346.0,3.0,20365.0,116.0,78.0,862.0,0.0,27049.0,19021.0,1030.0,0.0,12364.0,0.0,960.0,3165.0,260.0,3360.0,0.0,0.0,6922.0,137.0,146.0,27049.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2009,,9826.0,93.0,0.0,2288.0,,0.0,6857.0,588.0,69776.0,0.0,66772.0,2919.0,132.0,85.0,0.0,79602.0,69493.0,1059.0,0.0,2073.0,0.0,4738.0,1470.0,2014.0,1564.0,0.0,671.0,5371.0,323.0,0.0,79602.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2010,,18365.0,59.0,0.0,2303.0,,0.0,15374.0,629.0,76007.0,0.0,70675.0,5256.0,88.0,76.0,0.0,94372.0,78045.0,1059.0,0.0,2073.0,0.0,2958.0,3224.0,3947.0,5746.0,0.0,2334.0,13369.0,452.0,0.0,94372.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2011,,3123.0,60.0,0.0,1828.0,,0.0,125.0,1110.0,117623.0,0.0,116425.0,1084.0,1084.0,114.0,0.0,120746.0,81785.0,1159.0,0.0,6935.0,0.0,28244.0,1146.0,3432.0,5604.0,0.0,146.0,10717.0,535.0,0.0,120746.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2012,,3570.0,197.0,0.0,1776.0,,0.0,92.0,1505.0,140278.0,0.0,132505.0,7672.0,1061.0,89.0,12.0,143848.0,97354.0,1159.0,0.0,6935.0,871.0,9421.0,402.0,769.0,34524.0,0.0,234.0,36202.0,507.0,0.0,143848.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2013,,7170.0,149.0,0.0,1741.0,,0.0,3053.0,2227.0,159113.0,0.0,143048.0,15980.0,3232.0,85.0,0.0,166283.0,106966.0,1159.0,0.0,6935.0,0.0,50557.0,1768.0,2413.0,4080.0,0.0,352.0,8760.0,499.0,0.0,166283.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2014,,16260.0,101.0,0.0,1697.0,,0.0,11826.0,2636.0,154491.0,0.0,142785.0,11530.0,11530.0,176.0,0.0,170751.0,116018.0,1159.0,0.0,6935.0,0.0,40805.0,3242.0,0.0,10129.0,0.0,330.0,13928.0,557.0,0.0,170751.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
VINDEXUS,2015,,2091.0,53.0,0.0,1636.0,,0.0,223.0,179.0,159845.0,0.0,148632.0,11170.0,9379.0,43.0,0.0,161936.0,126209.0,1159.0,0.0,6935.0,0.0,20556.0,2063.0,0.0,12222.0,0.0,530.0,15171.0,886.0,0.0,161936.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
