Nazwa,Ticker,Kwartały,Data,Przychody ze sprzedaży,Zysk ze sprzedaży,Zysk operacyjny (EBIT),Zysk z działalności gospodarczej,Zysk przed opodatkowaniem,Zysk netto,EBITDA
PMPG,PGM,2019/Q4,2020-04-30,13 639,1 189,-1 484,-12 024,-12 024,-11 683,
PMPG,PGM,2020/Q1,2020-05-21,10 569,80,-225,61,61,-106,
PMPG,PGM,2020/Q2,2020-09-28,6 688,6,218,856,856,744,
PMPG,PGM,2020/Q3,2020-11-19,6 486,-4,436,1 699,1 699,1 678,
PMPG,PGM,2020/Q4,2021-04-26,9 064,860,1 399,2 737,2 737,2 794,
PMPG,PGM,2021/Q1,2021-05-20,6 667,-87,961,2 120,2 120,2 045,
PMPG,PGM,2021/Q2,2021-09-21,6 365,-187,2 036,2 985,2 985,2 476,
PMPG,PGM,2021/Q3,2021-11-23,7 393,120,172,476,476,692,
PMPG,PGM,2021/Q4,2022-04-28,9 749,963,1 127,-1 091,-1 091,-1 053,
PMPG,PGM,2022/Q1,2022-05-30,11 040,1 370,1 241,1 059,1 059,623,
PMPG,PGM,2022/Q2,2022-09-22,10 811,868,719,2 004,2 004,1 624,
PMPG,PGM,2022/Q3,2022-11-24,10 320,417,332,1 199,1 199,1 180,
PMPG,PGM,2022/Q4,2023-04-26,13 545,1 313,1 560,1 469,1 469,981,
PMPG,PGM,2023/Q1,2023-05-30,10 722,-106,-257,268,268,679,
PMPG,PGM,2023/Q2,2023-09-21,12 028,344,-165,183,183,177,
PMPG,PGM,2023/Q3,2023-11-23,11 664,759,663,3 753,3 753,3 578,
PMPG,PGM,2023/Q4,2024-04-25,12 788,1 648,868,-1 445,-1 445,-2 003,
PMPG,PGM,2024/Q1,2024-05-23,8 583,-861,-933,-954,-954,-1 114,
PMPG,PGM,2024/Q2,2024-09-26,8 040,-1 733,-2 136,-2 032,-2 032,-2 080,
PMPG,PGM,2024/Q3,2024-11-21,7 641,-1 832,-1 767,-1 785,-1 785,-1 833,
PMPG,PGM,2024/Q4,2025-04-29,9 115,-1 155,-1 188,-3 280,-3 280,-3 270,
PMPG,PGM,2025/Q1,2025-05-27,7 335,-1 846,-1 914,-1 943,-1 943,-1 100,
PHN,PHN,2009,2010-02-14,224 600,-336 500,-351 800,-347 000,-347 000,-302 500,
PHN,PHN,2010,2011-02-14,260 800,79 700,66 400,76 500,76 500,39 200,
PHN,PHN,2011,2012-02-14,214 500,-118 000,-185 800,-176 400,-176 400,-158 500,
PHN,PHN,2012,2013-03-21,183 300,-207 900,-232 500,-230 600,-230 600,-185 800,
PHN,PHN,2013,2014-02-26,171 300,4 500,-7 000,-200,-200,107 000,
PHN,PHN,2014,2015-03-16,166 200,66 700,12 500,13 700,13 700,107 800,
PHN,PHN,2015,2016-03-15,159 700,31 900,-12 100,-22 200,-22 200,50 800,
PHN,PHN,2016,2017-03-15,175 400,47 900,45 000,31 100,31 100,30 700,
PHN,PHN,2017,2018-03-21,158 600,51 300,36 500,33 500,33 500,31 400,
PHN,PHN,2018,2019-03-19,169 000,53 700,65 200,58 400,58 400,47 800,
PHN,PHN,2019,2020-03-25,199 500,63 600,117 400,96 900,96 900,69 000,
PHN,PHN,2020,2021-04-30,733 700,150 700,94 900,77 600,77 600,44 600,
PHN,PHN,2021,2022-04-27,480 500,99 400,168 600,135 500,135 500,73 700,
PHN,PHN,2022,2023-04-26,627 000,102 400,150 200,81 700,81 700,30 000,
PHN,PHN,2023,2024-04-30,570 900,104 200,-73 700,-104 900,-104 900,-167 000,
PHN,PHN,2024,2025-04-15,815 800,-10 300,-14 400,-126 600,-126 600,-184 400,
PHN,PHN,O4K,2025-05-26,905 900,3 900,81 900,88 400,88 400,28 600,
PHARMENA,PHR,2008,2009-02-14,3 809,305,301,720,720,611,
PHARMENA,PHR,2009,2010-01-15,6 379,530,525,967,967,771,
PHARMENA,PHR,2010,2011-02-04,7 704,-55,-67,190,190,124,
PHARMENA,PHR,2011,2012-02-14,8 778,709,695,763,763,609,
PHARMENA,PHR,2012,2013-02-14,9 130,-3 003,-3 013,-3 196,-3 196,-4 100,
PHARMENA,PHR,2013,2014-02-14,14 138,-1 292,-1 344,-1 830,-1 830,-2 843,
PHARMENA,PHR,2014,2015-02-13,14 129,-3 715,-3 785,-2 948,-2 948,-4 086,
PHARMENA,PHR,2015,2016-02-12,17 473,-2 757,-2 841,-2 961,-2 961,-3 616,
PHARMENA,PHR,2016,2017-02-10,15 924,-1 037,-1 142,-1 232,-1 232,-1 664,
PHARMENA,PHR,2017,2018-03-21,12 511,-1 911,-2 032,-2 398,-2 398,-2 389,
PHARMENA,PHR,2018,2019-03-21,13 040,174,83,-190,-190,-475,
PHARMENA,PHR,2019,2020-03-31,11 099,-10 139,-10 270,-10 679,-10 679,-9 573,
PHARMENA,PHR,2020,2021-04-12,9 933,-6 066,-6 008,-6 272,-6 272,-6 958,
PHARMENA,PHR,2021,2022-03-31,15 213,-3 583,-3 977,-4 451,-4 451,-4 639,
PHARMENA,PHR,2022,2023-03-29,19 022,-207,-508,-1 412,-1 412,-1 636,
PHARMENA,PHR,2023,2024-02-29,9 537,-3 963,32 939,32 925,32 925,28 948,
PHARMENA,PHR,2024,2025-03-31,268,-3 377,-3 397,-2 557,-2 557,-1 262,
PHARMENA,PHR,O4K,2025-05-26,651,-2 941,-2 991,-2 408,-2 408,-1 984,
PJPMAKRUM,PJP,2004,2005-02-14,90 168,3 626,3 465,932,932,714,
PJPMAKRUM,PJP,2005,2006-02-14,120 586,7 031,6 259,5 537,5 537,4 331,
PJPMAKRUM,PJP,2006,2007-02-14,151 960,7 417,7 239,7 987,7 987,6 325,
PJPMAKRUM,PJP,2007,2008-02-14,138 873,7 002,13 159,14 062,14 062,12 055,
PJPMAKRUM,PJP,2008,2009-02-13,210 370,11 179,11 467,13 282,13 282,10 340,
PJPMAKRUM,PJP,2009,2010-02-26,119 688,519,572,1 450,1 450,559,
PJPMAKRUM,PJP,2010,2011-02-26,112 541,-12 926,-13 797,-14 196,-14 196,-11 306,
PJPMAKRUM,PJP,2011,2012-03-20,157 433,705,215,951,951,1 063,
PJPMAKRUM,PJP,2012,2013-03-21,153 604,7 492,11 010,10 045,10 045,7 260,
PJPMAKRUM,PJP,2013,2014-03-21,158 618,3 515,3 595,4 125,4 125,3 862,
PJPMAKRUM,PJP,2014,2015-03-20,164 073,-687,-1 604,-1 524,-1 524,-1 994,
PJPMAKRUM,PJP,2015,2016-03-18,130 294,2 817,-6 795,-7 388,-7 388,-7 889,
PJPMAKRUM,PJP,2016,2017-04-10,123 109,4 541,-2 339,-2 614,-2 614,-4 716,
PJPMAKRUM,PJP,2017,2018-03-29,199 190,8 781,14 996,14 524,14 524,10 845,
PJPMAKRUM,PJP,2018,2019-03-18,261 892,13 645,16 717,14 944,14 944,11 047,
PJPMAKRUM,PJP,2019,2020-03-31,271 995,8 825,7 969,8 367,8 367,5 556,
PJPMAKRUM,PJP,2020,2021-03-31,341 881,23 996,21 872,20 237,20 237,14 871,
PJPMAKRUM,PJP,2021,2022-03-31,312 067,3 551,2 322,3 546,3 546,1 878,
PJPMAKRUM,PJP,2022,2023-04-06,532 413,36 315,35 840,36 185,36 185,28 550,
PJPMAKRUM,PJP,2023,2024-03-29,427 205,22 142,21 633,22 961,22 961,17 667,
PJPMAKRUM,PJP,2024,2025-03-31,444 489,13 037,12 385,12 316,12 316,10 456,
PJPMAKRUM,PJP,O4K,2025-05-22,452 031,17 686,17 333,16 781,16 781,13 941,
PKNORLEN,PKN,2004,2005-03-01,30 680 458,3 104 170,2 686 529,3 138 445,3 138 445,2 537 596,
PKNORLEN,PKN,2005,2006-02-28,41 188 267,3 678 796,4 947 620,5 273 070,5 273 070,4 637 776,
PKNORLEN,PKN,2006,2007-03-01,52 867 189,3 183 293,2 576 607,2 729 347,2 729 347,2 060 198,
PKNORLEN,PKN,2007,2008-02-29,63 792 983,2 853 718,2 603 882,3 011 065,3 011 065,2 480 426,
PKNORLEN,PKN,2008,2009-02-26,79 535 205,747 705,-1 603 322,-2 915 403,-2 915 403,-2 526 626,
PKNORLEN,PKN,2009,2010-02-25,67 927 990,1 072 307,1 097 076,1 440 652,1 440 652,1 300 167,
PKNORLEN,PKN,2010,2011-02-10,83 547 432,3 220 664,3 122 649,3 070 167,3 070 167,2 455 467,
PKNORLEN,PKN,2011,2012-02-09,106 973 074,3 446 709,2 066 472,2 791 741,2 791 741,2 015 003,
PKNORLEN,PKN,2012,2013-01-23,120 101 550,2 612 268,2 024 371,2 624 443,2 624 443,2 169 990,
PKNORLEN,PKN,2013,2014-01-24,113 853 000,473 000,333 000,178 000,178 000,90 000,
PKNORLEN,PKN,2014,2015-01-23,106 832 000,390 000,-4 711 000,-6 246 000,-6 246 000,-5 828 000,
PKNORLEN,PKN,2015,2016-01-28,88 336 000,5 021 000,4 340 000,3 698 000,3 698 000,3 233 000,
PKNORLEN,PKN,2016,2017-01-26,79 553 000,5 779 000,7 532 000,6 887 000,6 887 000,5 740 000,
PKNORLEN,PKN,2017,2018-01-25,95 364 000,7 734 000,8 657 000,8 717 000,8 717 000,7 173 000,
PKNORLEN,PKN,2018,2019-01-24,109 706 000,6 059 000,7 103 000,6 999 000,6 999 000,5 511 000,
PKNORLEN,PKN,2019,2020-01-30,111 203 000,5 741 000,5 365 000,5 352 000,5 352 000,4 298 000,
PKNORLEN,PKN,2020,2021-02-04,86 180 000,-7 000,3 974 000,2 922 000,2 922 000,2 825 000,
PKNORLEN,PKN,2021,2022-01-27,131 341 000,9 430 000,13 870 000,13 683 000,13 683 000,11 188 000,
PKNORLEN,PKN,2022,2023-02-24,277 564 000,37 725 000,41 093 000,40 593 000,40 593 000,33 630 000,
PKNORLEN,PKN,2023,2024-02-22,372 767 000,39 166 000,28 056 000,30 314 000,30 314 000,20 727 000,
PKNORLEN,PKN,2024,2025-02-27,294 976 000,21 601 000,7 947 000,7 619 000,7 619 000,1 383 000,
PKNORLEN,PKN,O4K,2025-05-22,286 179 000,24 199 000,10 446 000,9 762 000,9 762 000,2 922 000,
PKOBP,PKO,2007/Q1,2007-05-15,,,,,,682 293,
PKOBP,PKO,2008/Q1,2008-05-08,,,,,,951 162,
PKOBP,PKO,2008/Q2,2008-08-08,,,,,,911 690,
PKOBP,PKO,2008/Q3,2008-11-07,,,,,,909 364,
PKOBP,PKO,2008/Q4,2009-02-26,,,,,,366 971,
PKOBP,PKO,2009/Q1,2009-05-14,,,,,,542 995,
PKOBP,PKO,2009/Q2,2009-08-27,,,,,,616 784,
PKOBP,PKO,2009/Q3,2009-11-16,,,,,,642 318,
PKOBP,PKO,2009/Q4,2010-03-15,,,,,,509 687,
PKOBP,PKO,2010/Q1,2010-05-17,,,,,,719 171,
PKOBP,PKO,2010/Q2,2010-08-19,,,,,,781 570,
PKOBP,PKO,2010/Q3,2010-11-04,,,,,,846 343,
PKOBP,PKO,2010/Q4,2011-03-07,,,,,,865 722,
PKOBP,PKO,2011/Q1,2011-05-10,,,,,,870 631,
PKOBP,PKO,2011/Q2,2011-08-11,,,,,,966 516,
PKOBP,PKO,2011/Q3,2011-11-03,,,,,,1 016 694,
PKOBP,PKO,2011/Q4,2012-03-05,,,,,,950 904,
PKOBP,PKO,2012/Q1,2012-05-14,,,,,,1 004 473,
PKOBP,PKO,2012/Q2,2012-08-06,,,,,,948 332,
PKOBP,PKO,2012/Q3,2012-11-12,,,,,,920 767,
PKOBP,PKO,2012/Q4,2013-03-04,,,,,,863 890,
PKOBP,PKO,2013/Q1,2013-05-13,,,,,,781 245,
PKOBP,PKO,2013/Q2,2013-08-29,,,,,,752 712,
PKOBP,PKO,2013/Q3,2013-11-14,,,,,,754 360,
PKOBP,PKO,2013/Q4,2014-03-12,,,,,,939 876,
PKOBP,PKO,2014/Q1,2014-05-15,,,,,,798 981,
PKOBP,PKO,2014/Q2,2014-09-01,,,,,,849 631,
PKOBP,PKO,2014/Q3,2014-11-06,,,,,,873 888,
PKOBP,PKO,2014/Q4,2015-03-13,,,,,,720 316,
PKOBP,PKO,2015/Q1,2015-05-13,,,,,,635 762,
PKOBP,PKO,2015/Q2,2015-08-10,,,,,,701 621,
PKOBP,PKO,2015/Q3,2015-11-09,,,,,,815 702,
PKOBP,PKO,2015/Q4,2016-03-07,,,,,,448 168,
PKOBP,PKO,2016/Q1,2016-05-09,,,,,,637 968,
PKOBP,PKO,2016/Q2,2016-08-08,,,,,,871 335,
PKOBP,PKO,2016/Q3,2016-11-07,,,,,,771 835,
PKOBP,PKO,2016/Q4,2017-03-06,,,,,,594 962,
PKOBP,PKO,2017/Q1,2017-05-22,,,,,,528 000,
PKOBP,PKO,2017/Q2,2017-08-28,,,,,,858 000,
PKOBP,PKO,2017/Q3,2017-11-13,,,,,,902 000,
PKOBP,PKO,2017/Q4,2018-03-12,,,,,,821 000,
PKOBP,PKO,2018/Q1,2018-05-22,,,,,,756 000,
PKOBP,PKO,2018/Q2,2018-08-28,,,,,,933 000,
PKOBP,PKO,2018/Q3,2018-11-06,,,,,,1 045 000,
PKOBP,PKO,2018/Q4,2019-03-04,,,,,,1 008 000,
PKOBP,PKO,2019/Q1,2019-05-15,,,,,,861 000,
PKOBP,PKO,2019/Q2,2019-08-13,,,,,,1 218 000,
PKOBP,PKO,2019/Q3,2019-11-07,,,,,,1 229 000,
PKOBP,PKO,2019/Q4,2020-02-12,,,,,,724 000,
PKOBP,PKO,2020/Q1,2020-05-28,,,,,,499 000,
PKOBP,PKO,2020/Q2,2020-08-05,,,,,,804 000,
PKOBP,PKO,2020/Q3,2020-11-04,,,,,,712 000,
PKOBP,PKO,2020/Q4,2021-02-17,,,,,,-4 576 000,
PKOBP,PKO,2021/Q1,2021-05-28,,,,,,1 175 000,
PKOBP,PKO,2021/Q2,2021-08-12,,,,,,1 237 000,
PKOBP,PKO,2021/Q3,2021-11-05,,,,,,1 259 000,
PKOBP,PKO,2021/Q4,2022-02-24,,,,,,1 202 000,
PKOBP,PKO,2022/Q1,2022-05-19,,,,,,1 415 000,
PKOBP,PKO,2022/Q2,2022-08-18,,,,,,422 000,
PKOBP,PKO,2022/Q3,2022-11-10,,,,,,-238 000,
PKOBP,PKO,2022/Q4,2023-03-10,,,,,,1 734 000,
PKOBP,PKO,2023/Q1,2023-05-18,,,,,,1 453 000,
PKOBP,PKO,2023/Q2,2023-08-24,,,,,,589 000,
PKOBP,PKO,2023/Q3,2023-11-09,,,,,,2 780 000,
PKOBP,PKO,2023/Q4,2024-03-07,,,,,,683 000,
PKOBP,PKO,2024/Q1,2024-05-09,,,,,,2 043 000,
PKOBP,PKO,2024/Q2,2024-08-22,,,,,,2 351 000,
PKOBP,PKO,2024/Q3,2024-11-07,,,,,,2 465 000,
PKOBP,PKO,2024/Q4,2025-03-13,,,,,,2 445 000,
PKOBP,PKO,2025/Q1,2025-05-13,,,,,,2 469 000,
PKPCARGO,PKP,2010,2011-03-20,4 732 321,164 305,27 787,31 219,31 219,31 588,
PKPCARGO,PKP,2011,2012-03-20,5 530 479,531 242,417 575,368 499,368 499,411 645,
PKPCARGO,PKP,2012,2013-03-20,5 159 203,423 622,343 995,353 467,353 467,267 443,
PKPCARGO,PKP,2013,2014-03-14,4 717 690,90 595,110 185,88 532,88 532,65 387,
PKPCARGO,PKP,2014,2015-03-12,4 217 073,102 704,120 927,93 521,93 521,78 282,
PKPCARGO,PKP,2015,2016-03-18,4 363 468,-86 537,55 911,11 848,11 848,31 411,
PKPCARGO,PKP,2016,2017-03-17,4 371 959,-53 809,-132 071,-150 924,-150 924,-133 772,
PKPCARGO,PKP,2017,2018-03-16,4 692 653,176 169,155 000,116 433,116 433,81 673,
PKPCARGO,PKP,2018,2019-03-20,5 183 000,562 400,277 600,243 800,243 800,183 900,
PKPCARGO,PKP,2019,2020-03-23,4 781 600,106 700,143 400,73 500,73 500,36 000,
PKPCARGO,PKP,2020,2021-03-31,4 075 600,-45 400,-186 400,-266 900,-266 900,-224 300,
PKPCARGO,PKP,2021,2022-03-30,4 266 500,-231 400,-208 800,-264 400,-264 400,-225 300,
PKPCARGO,PKP,2022,2023-04-04,5 390 100,335 000,333 300,191 800,191 800,148 000,
PKPCARGO,PKP,2023,2024-03-27,5 491 900,336 300,291 400,119 000,119 000,82 100,
PKPCARGO,PKP,2024,2025-04-28,4 460 400,-2 288 400,-2 691 400,-2 884 500,-2 884 500,-2 412 600,
PKPCARGO,PKP,O4K,2025-05-30,4 207 600,-2 226 800,-2 615 100,-2 798 500,-2 798 500,-2 343 100,
PLAYWAY,PLW,2014,2015-04-30,7 597,3 672,3 582,3 652,3 652,2 921,
PLAYWAY,PLW,2015,2016-04-30,13 328,7 468,7 326,7 406,7 406,5 927,
PLAYWAY,PLW,2016,2017-04-10,16 105,6 678,6 047,6 221,6 221,5 415,
PLAYWAY,PLW,2017,2018-04-23,43 762,22 815,21 474,20 655,20 655,16 778,
PLAYWAY,PLW,2018,2019-04-26,78 671,51 243,49 901,66 900,66 900,54 733,
PLAYWAY,PLW,2019,2020-04-30,130 932,85 778,82 490,109 090,109 090,97 267,
PLAYWAY,PLW,2020,2021-04-30,197 919,127 539,118 067,268 996,268 996,229 857,
PLAYWAY,PLW,2021,2022-04-29,252 168,165 718,153 517,160 904,160 904,148 854,
PLAYWAY,PLW,2022,2023-04-28,289 009,180 051,172 637,147 813,147 813,137 112,
PLAYWAY,PLW,2023,2024-04-26,307 848,167 871,159 154,133 242,133 242,126 295,
PLAYWAY,PLW,2024,2025-04-25,340 092,190 690,184 343,231 433,231 433,206 567,
PLAYWAY,PLW,O4K,2025-05-30,333 365,189 625,180 119,221 620,221 620,197 194,
PLAZACNTR,PLZ,2007,2008-03-27,1 826 512,781 116,779 905,846 867,846 867,812 996,
PLAZACNTR,PLZ,2008,2009-03-30,411 453,75 683,64 464,302 904,302 904,282 405,
PLAZACNTR,PLZ,2009,2010-03-24,65 916,-204 884,-203 894,-281 539,-281 539,-265 850,
PLAZACNTR,PLZ,2010,2011-03-23,149 070,-31 069,136 622,51 246,51 246,56 426,
PLAZACNTR,PLZ,2011,2012-04-30,252 084,-160 096,-159 636,128 308,128 308,61 235,
PLAZACNTR,PLZ,2012,2013-03-14,170 041,-304 461,-297 752,-365 649,-365 649,-351 287,
PLAZACNTR,PLZ,2013,2014-03-13,112 070,-721 592,-767 439,-930 607,-930 607,-904 392,
PLAZACNTR,PLZ,2014,2015-03-19,266 074,-5 643,-378 646,-515 593,-515 593,-510 142,
PLAZACNTR,PLZ,2015,2016-03-29,230 496,-16 607,-60 479,-192 172,-192 172,-196 523,
PLAZACNTR,PLZ,2016,2017-05-15,111 675,45 218,-134 277,-202 646,-202 646,-205 791,
PLAZACNTR,PLZ,2017,2018-03-28,804 809,-95 726,-62 326,-106 617,-106 617,-110 792,
PLAZACNTR,PLZ,2018,2019-03-21,10 032,-147 193,-147 516,-180 450,-180 450,-164 970,
PLAZACNTR,PLZ,2019,2020-04-01,15 688,-35 009,-34 962,-105 858,-105 858,-90 140,
PLAZACNTR,PLZ,2020,2021-03-31,6 701,-124 055,-124 115,-161 403,-161 403,-154 550,
PLAZACNTR,PLZ,2021,2022-03-31,0,-16 599,-14 888,-126 369,-126 369,-124 593,
PLAZACNTR,PLZ,2022,2023-03-29,0,-7 199,2 026,-39 850,-39 850,-39 850,
PLAZACNTR,PLZ,2023,2024-03-29,0,-7 992,-7 383,-169 350,-169 350,-169 350,
PLAZACNTR,PLZ,2024,2025-03-27,0,-14 661,-14 413,-120 212,-120 212,-120 212,
PAMAPOL,PMP,2005,2006-02-14,93 745,15 779,14 862,19 684,19 684,16 900,
PAMAPOL,PMP,2006,2007-02-28,181 676,19 119,19 663,17 526,17 526,14 853,
PAMAPOL,PMP,2007,2008-02-29,316 162,16 473,22 464,45 103,45 103,39 676,
PAMAPOL,PMP,2008,2009-02-27,378 910,-10 246,-16 267,-47 233,-47 233,-40 851,
PAMAPOL,PMP,2009,2010-03-01,478 580,-1 024,9 934,-82,-82,-1 039,
PAMAPOL,PMP,2010,2011-02-28,550 697,12 289,14 095,5 968,5 968,3 025,
PAMAPOL,PMP,2011,2012-02-29,664 205,6 352,12 314,-902,-902,-2 869,
PAMAPOL,PMP,2012,2013-02-28,615 702,2 007,4 307,-2 063,-2 063,-3 818,
PAMAPOL,PMP,2013,2014-03-03,457 892,-3 386,-17 651,-26 506,-26 506,-24 348,
PAMAPOL,PMP,2014,2015-03-02,379 964,3 117,7 137,577,577,546,
PAMAPOL,PMP,2015,2016-02-29,416 089,6 470,7 505,1 548,1 548,631,
PAMAPOL,PMP,2016,2017-04-21,453 557,9 470,9 841,4 418,4 418,3 229,
PAMAPOL,PMP,2017,2018-04-27,489 529,9 124,3 798,116,116,-2 567,
PAMAPOL,PMP,2018,2019-04-30,513 263,8 068,5 752,794,794,693,
PAMAPOL,PMP,2019,2020-04-30,556 257,2 358,318,-5 946,-5 946,-6 834,
PAMAPOL,PMP,2020,2021-03-31,686 349,24 086,18 829,10 975,10 975,9 344,
PAMAPOL,PMP,2021,2022-04-26,778 396,22 483,22 618,15 051,15 051,12 463,
PAMAPOL,PMP,2022,2023-04-26,1 115 366,67 517,62 747,41 014,41 014,33 642,
PAMAPOL,PMP,2023,2024-04-26,992 134,24 594,27 541,7 218,7 218,9 738,
PAMAPOL,PMP,2024,2025-04-29,907 045,-2 968,472,-15 079,-15 079,-7 696,
PAMAPOL,PMP,O4K,2025-05-29,893 473,-7 995,-9 520,-26 297,-26 297,-19 073,
PEPEES,PPS,2004,2005-02-14,178 846,14 921,14 325,10 865,10 865,8 487,
PEPEES,PPS,2005,2006-02-28,176 591,10 299,10 973,8 317,8 317,7 370,
PEPEES,PPS,2006,2007-02-28,188 346,10 418,11 081,9 094,9 094,7 651,
PEPEES,PPS,2007,2008-02-29,117 910,-208,1 269,80 660,80 660,62 609,
PEPEES,PPS,2008,2009-02-27,92 569,-4 868,-4 263,-2 053,-2 053,-1 878,
PEPEES,PPS,2009,2010-03-22,88 287,-6 318,-6 231,-9 790,-9 790,-9 440,
PEPEES,PPS,2010,2011-03-21,93 910,2 281,2 418,1 356,1 356,1 330,
PEPEES,PPS,2011,2012-03-20,101 517,9 331,11 833,10 984,10 984,9 022,
PEPEES,PPS,2012,2013-03-21,128 112,3 696,4 884,2 882,2 882,2 026,
PEPEES,PPS,2013,2014-02-28,119 549,1 843,2 428,1 222,1 222,611,
PEPEES,PPS,2014,2015-03-20,116 496,4 697,5 236,4 477,4 477,3 372,
PEPEES,PPS,2015,2016-03-18,141 553,8 094,8 607,7 143,7 143,5 342,
PEPEES,PPS,2016,2017-03-20,185 675,22 124,23 584,22 675,22 675,17 898,
PEPEES,PPS,2017,2018-03-29,224 273,25 679,21 853,25 055,25 055,13 191,
PEPEES,PPS,2018,2019-03-29,239 941,30 314,29 922,30 419,30 419,23 414,
PEPEES,PPS,2019,2020-03-20,231 981,35 490,35 255,32 536,32 536,24 782,
PEPEES,PPS,2020,2021-04-28,204 079,8 461,10 678,10 196,10 196,6 206,
PEPEES,PPS,2021,2022-03-17,220 826,-7 855,-5 692,-3 727,-3 727,-3 405,
PEPEES,PPS,2022,2023-03-29,254 952,24 671,23 553,17 272,17 272,10 843,
PEPEES,PPS,2023,2024-04-05,222 218,11 845,12 170,7 627,7 627,3 668,
PEPEES,PPS,2024,2025-03-21,236 049,-8 644,-7 102,-13 952,-13 952,-15 526,
PEPEES,PPS,O4K,2025-05-23,255 767,-2 028,-1 126,-8 746,-8 746,-10 380,
PRAGMAINK,PRI,2009/Q1,2009-05-14,18 150,1 058,1 093,1 027,1 027,859,
PRAGMAINK,PRI,2010/Q1,2010-05-17,23 555,1 325,1 444,1 299,1 299,1 061,
PRAGMAINK,PRI,2010/Q2,2010-08-31,26 657,1 545,1 470,1 311,1 311,1 048,
PRAGMAINK,PRI,2010/Q3,2010-11-10,34 289,1 642,1 640,1 401,1 401,1 095,
PRAGMAINK,PRI,2010/Q4,2011-03-30,39 727,1 612,1 461,1 146,1 146,1 007,
PRAGMAINK,PRI,2011/Q1,2011-05-16,42 166,2 115,2 408,1 902,1 902,1 618,
PRAGMAINK,PRI,2011/Q2,2011-08-31,77 421,3 453,3 422,2 394,2 394,2 060,
PRAGMAINK,PRI,2011/Q3,2011-11-14,102 054,3 741,3 633,2 345,2 345,2 035,
PRAGMAINK,PRI,2011/Q4,2012-03-20,104 008,5 332,4 003,2 309,2 309,1 581,
PRAGMAINK,PRI,2012/Q1,2012-05-15,103 076,5 096,4 779,2 894,2 894,2 252,
PRAGMAINK,PRI,2012/Q2,2012-08-31,88 882,4 715,4 641,2 823,2 823,2 317,
PRAGMAINK,PRI,2012/Q3,2012-11-14,70 763,5 540,5 432,3 568,3 568,2 891,
PRAGMAINK,PRI,2012/Q4,2013-03-20,89 410,5 485,5 763,3 533,3 533,2 828,
PRAGMAINK,PRI,2013/Q1,2013-05-15,86 703,2 145,2 171,278,278,1 435,
PRAGMAINK,PRI,2013/Q2,2013-08-29,89 407,3 900,3 614,1 894,1 894,1 539,
PRAGMAINK,PRI,2013/Q3,2013-11-14,111 683,4 419,4 424,2 237,2 237,1 946,
PRAGMAINK,PRI,2013/Q4,2014-03-20,111 769,3 506,2 075,-8,-8,-118,
PRAGMAINK,PRI,2014/Q1,2014-05-15,97 918,4 267,3 976,1 816,1 816,1 584,
PRAGMAINK,PRI,2014/Q2,2014-08-28,131 868,6 044,3 491,1 192,1 192,695,
PRAGMAINK,PRI,2014/Q3,2014-11-06,140 987,4 061,3 664,1 911,1 911,1 516,
PRAGMAINK,PRI,2014/Q4,2015-03-23,141 272,4 663,1 481,-379,-379,-747,
PRAGMAINK,PRI,2015/Q1,2015-05-14,135 297,4 166,3 498,1 680,1 680,1 201,
PRAGMAINK,PRI,2015/Q2,2015-08-27,138 185,4 035,3 704,2 203,2 203,1 685,
PRAGMAINK,PRI,2015/Q3,2015-11-12,149 106,4 253,-2 653,-4 225,-4 225,-4 780,
PRAGMAINK,PRI,2015/Q4,2016-03-21,150 175,5 761,4 675,3 167,3 167,4 224,
PRAGMAINK,PRI,2016/Q1,2016-05-16,123 025,4 043,4 030,2 416,2 416,2 510,
PRAGMAINK,PRI,2016/Q2,2016-08-29,141 723,2 244,1 682,-178,-178,-250,
PRAGMAINK,PRI,2016/Q3,2016-11-14,139 292,4 192,3 954,1 769,1 769,1 503,
PRAGMAINK,PRI,2016/Q4,2017-03-20,177 557,3 659,3 124,79,79,120,
PRAGMAINK,PRI,2017/Q1,2017-05-15,9 042,2 519,2 157,-211,-211,-159,
PRAGMAINK,PRI,2017/Q2,2017-08-28,9 075,2 324,2 114,-393,-393,-582,
PRAGMAINK,PRI,2017/Q3,2017-11-09,10 636,4 299,3 982,2 131,2 131,1 677,
PRAGMAINK,PRI,2017/Q4,2018-04-17,13 042,6 235,4 545,3 589,3 589,2 889,
PRAGMAINK,PRI,2018/Q1,2018-05-23,11 873,4 374,3 790,1 234,1 234,985,
PRAGMAINK,PRI,2018/Q2,2018-09-05,11 131,3 940,3 798,1 249,1 249,959,
PRAGMAINK,PRI,2018/Q3,2018-11-28,11 507,4 221,3 741,1 123,1 123,804,
PRAGMAINK,PRI,2018/Q4,2019-04-26,9 993,2 220,-1 988,-4 288,-4 288,-3 253,
PRAGMAINK,PRI,2019/Q1,2019-05-27,8 244,1 292,1 851,11 266,11 266,9 549,
PRAGMAINK,PRI,2019/Q2,2019-09-09,11 112,3 947,2 181,-1 525,-1 525,-1 930,
PRAGMAINK,PRI,2019/Q3,2019-11-25,8 798,4 899,3 839,89,89,-87,
PRAGMAINK,PRI,2019/Q4,2020-06-05,10 348,3 633,-806,-22 202,-22 202,-17 550,
PRAGMAINK,PRI,2020/Q1,2020-06-26,8 136,2 224,1 602,193,193,190,
